row,col,data
4059,15,1.0
4060,15,1.0
4061,1,1.0
4062,87,1.0
4063,2,1.0
4064,90,1.0
4065,103,1.0
4066,103,1.0
4067,40,1.0
4068,52,1.0
4069,15,1.0
4070,94,1.0
4071,5,1.0
4073,72,1.0
4074,102,1.0
4075,62,1.0
4076,94,1.0
4077,91,1.0
4078,15,1.0
4079,98,1.0
4080,60,1.0
4080,67,1.0
4081,22,1.0
4082,102,1.0
4083,38,1.0
4084,103,1.0
4085,94,1.0
4086,1,1.0
4087,87,1.0
4088,77,1.0
4089,90,1.0
4090,65,1.0
4091,90,1.0
4092,94,1.0
4093,96,1.0
4094,39,1.0
4095,3,1.0
4096,62,1.0
4097,24,1.0
4098,3,1.0
4099,90,1.0
4100,45,1.0
4101,72,1.0
4102,90,1.0
4103,26,1.0
4104,33,1.0
4105,103,1.0
4107,62,1.0
4108,109,1.0
4109,69,1.0
4110,72,1.0
4111,24,1.0
4112,50,1.0
4113,58,1.0
4114,85,1.0
4115,25,1.0
4116,102,1.0
4117,72,1.0
4118,111,1.0
4119,39,1.0
4120,45,1.0
4121,39,1.0
4122,62,1.0
4123,85,1.0
4124,90,1.0
4125,33,1.0
4126,39,1.0
4127,15,1.0
4128,83,1.0
4129,15,1.0
4130,90,1.0
4131,90,1.0
4132,4,1.0
4132,15,1.0
4133,15,1.0
4134,47,1.0
4135,15,1.0
4136,31,1.0
4137,38,1.0
4138,29,1.0
4138,103,1.0
4139,94,1.0
4140,103,1.0
4141,19,1.0
4142,15,1.0
4143,3,1.0
4144,25,1.0
4145,15,1.0
4146,103,1.0
4147,87,1.0
4148,27,1.0
4149,12,1.0
4150,103,1.0
4151,96,1.0
4152,24,1.0
4153,90,1.0
4154,90,1.0
4155,25,1.0
4156,15,1.0
4157,67,1.0
4158,15,1.0
4159,72,1.0
4160,90,1.0
4161,94,1.0
4162,77,1.0
4163,62,1.0
4164,15,1.0
4165,19,1.0
4166,57,1.0
4167,94,1.0
4168,57,1.0
4169,1,1.0
4170,96,1.0
4171,90,1.0
4172,87,1.0
4173,23,1.0
4174,90,1.0
4175,95,1.0
4176,49,1.0
4177,103,1.0
4178,0,1.0
4179,94,1.0
4180,28,1.0
4181,7,1.0
4182,15,1.0
4183,103,1.0
4184,87,1.0
4185,85,1.0
4186,59,1.0
4187,105,1.0
4188,72,1.0
4189,38,1.0
4190,99,1.0
4191,22,1.0
4192,15,1.0
4192,26,1.0
4193,74,1.0
4193,79,1.0
4194,57,1.0
4195,38,1.0
4196,15,1.0
4197,102,1.0
4198,5,1.0
4199,62,1.0
4200,49,1.0
4201,85,1.0
4202,24,1.0
4203,1,1.0
4204,84,1.0
4205,90,1.0
4206,103,1.0
4207,24,1.0
4208,36,1.0
4209,103,1.0
4211,90,1.0
4212,31,1.0
4213,103,1.0
4214,40,1.0
4215,38,1.0
4216,15,1.0
4217,15,1.0
4218,105,1.0
4219,27,1.0
4220,39,1.0
4221,57,1.0
4222,12,1.0
4223,103,1.0
4224,103,1.0
4225,77,1.0
4226,45,1.0
4227,7,1.0
4227,36,1.0
4228,103,1.0
4229,103,1.0
4230,52,1.0
4231,50,1.0
4232,15,1.0
4233,48,1.0
4234,15,1.0
4236,103,1.0
4237,15,1.0
4237,91,1.0
4238,62,1.0
4239,85,1.0
4240,12,1.0
4241,93,1.0
4242,103,1.0
4243,38,1.0
4244,104,1.0
4245,67,1.0
4246,35,1.0
4247,103,1.0
4248,103,1.0
4249,57,1.0
4250,61,1.0
4251,27,1.0
4252,15,1.0
4253,103,1.0
4254,26,1.0
4255,23,1.0
4256,25,1.0
4257,3,1.0
4258,57,1.0
4259,2,1.0
4261,94,1.0
4262,23,1.0
4263,24,1.0
4264,90,1.0
4265,39,1.0
4266,90,1.0
4267,83,1.0
4268,90,1.0
4269,77,1.0
4270,90,1.0
4271,15,1.0
4272,103,1.0
4273,38,1.0
4274,48,1.0
4275,12,1.0
4276,22,1.0
4277,90,1.0
4278,90,1.0
4279,65,1.0
4280,96,1.0
4281,2,1.0
4282,15,1.0
4283,67,1.0
4284,15,1.0
4285,27,1.0
4286,95,1.0
4287,94,1.0
4288,3,1.0
4289,89,1.0
4290,62,1.0
4291,62,1.0
4292,39,1.0
4293,96,1.0
4294,15,1.0
4295,94,1.0
4296,48,1.0
4297,24,1.0
4298,90,1.0
4299,39,1.0
4300,15,1.0
4301,62,1.0
4302,94,1.0
4303,94,1.0
4304,96,1.0
4305,85,1.0
4306,96,1.0
4307,2,1.0
4308,90,1.0
4309,85,1.0
4310,25,1.0
4311,94,1.0
4312,90,1.0
4313,49,1.0
4314,62,1.0
4315,90,1.0
4316,50,1.0
4317,50,1.0
4318,87,1.0
4319,58,1.0
4320,23,1.0
4321,38,1.0
4322,39,1.0
4323,40,1.0
4324,50,1.0
4325,83,1.0
4326,94,1.0
4327,90,1.0
4327,106,1.0
4328,103,1.0
4329,103,1.0
4330,40,1.0
4331,15,1.0
4332,109,1.0
4333,90,1.0
4334,15,1.0
4335,19,1.0
4336,103,1.0
4337,35,1.0
4338,27,1.0
4339,48,1.0
4340,10,1.0
4341,16,1.0
4342,33,1.0
4343,85,1.0
4344,62,1.0
4345,87,1.0
4346,67,1.0
4347,45,1.0
4348,103,1.0
4349,49,1.0
4350,94,1.0
4351,16,1.0
4351,94,1.0
4352,45,1.0
4353,48,1.0
4354,87,1.0
4355,87,1.0
4356,62,1.0
4357,15,1.0
4358,90,1.0
4360,103,1.0
4361,15,1.0
4362,9,1.0
4363,80,1.0
4364,40,1.0
4365,85,1.0
4366,67,1.0
4367,94,1.0
4368,87,1.0
4369,45,1.0
4370,90,1.0
4371,1,1.0
4372,72,1.0
4373,94,1.0
4374,90,1.0
4375,45,1.0
4376,39,1.0
4377,47,1.0
4378,62,1.0
4379,90,1.0
4380,67,1.0
4381,62,1.0
4384,85,1.0
4386,15,1.0
4387,62,1.0
4388,96,1.0
4389,83,1.0
4390,90,1.0
4391,103,1.0
4392,49,1.0
4393,99,1.0
4394,33,1.0
4395,103,1.0
4396,39,1.0
4397,1,1.0
4398,90,1.0
4399,27,1.0
4400,15,1.0
4401,18,1.0
4402,94,1.0
4403,67,1.0
4404,90,1.0
4405,26,1.0
4406,96,1.0
4407,15,1.0
4408,15,1.0
4409,61,1.0
4410,47,1.0
4411,27,1.0
4412,104,1.0
4413,12,1.0
4414,26,1.0
4416,15,1.0
4417,67,1.0
4417,103,1.0
4418,31,1.0
4419,26,1.0
4420,15,1.0
4421,90,1.0
4422,95,1.0
4423,22,1.0
4424,72,1.0
4425,90,1.0
4426,85,1.0
4427,61,1.0
4428,102,1.0
4429,11,1.0
4430,96,1.0
4431,103,1.0
4432,90,1.0
4433,15,1.0
4434,12,1.0
4435,90,1.0
4436,1,1.0
4437,15,1.0
4438,15,1.0
4439,73,1.0
4440,103,1.0
4441,87,1.0
4442,26,1.0
4443,1,1.0
4444,10,1.0
4445,52,1.0
4446,1,1.0
4447,15,1.0
4449,67,1.0
4450,67,1.0
4451,103,1.0
4453,45,1.0
4454,87,1.0
4455,22,1.0
4456,15,1.0
4457,87,1.0
4458,59,1.0
4459,0,1.0
4460,62,1.0
4461,27,1.0
4462,22,1.0
4463,15,1.0
4464,102,1.0
4465,61,1.0
4466,90,1.0
4467,72,1.0
4468,96,1.0
4469,15,1.0
4470,96,1.0
4471,103,1.0
4472,62,1.0
4473,94,1.0
4474,67,1.0
4475,15,1.0
4476,94,1.0
4478,90,1.0
4479,39,1.0
4480,94,1.0
4481,83,1.0
4482,90,1.0
4483,3,1.0
4484,45,1.0
4485,15,1.0
4486,73,1.0
4487,103,1.0
4488,1,1.0
4489,90,1.0
4490,94,1.0
4491,94,1.0
4492,103,1.0
4493,31,1.0
4494,15,1.0
4495,12,1.0
4496,90,1.0
4497,90,1.0
4498,15,1.0
4499,87,1.0
4500,38,1.0
4501,15,1.0
4502,77,1.0
4503,103,1.0
4504,62,1.0
4505,24,1.0
4506,15,1.0
4507,3,1.0
4508,67,1.0
4509,62,1.0
4510,15,1.0
4511,24,1.0
4512,45,1.0
4513,50,1.0
4514,76,1.0
4514,90,1.0
4515,102,1.0
4516,90,1.0
4517,73,1.0
4518,90,1.0
4519,36,1.0
4520,62,1.0
4521,15,1.0
4522,22,1.0
4523,38,1.0
4524,0,1.0
4525,62,1.0
4526,27,1.0
4527,27,1.0
4528,90,1.0
4529,35,1.0
4531,109,1.0
4532,96,1.0
4533,62,1.0
4534,103,1.0
4535,103,1.0
4536,1,1.0
4537,35,1.0
4538,12,1.0
4539,24,1.0
4540,24,1.0
4541,103,1.0
4542,52,1.0
4543,2,1.0
4544,103,1.0
4545,96,1.0
4546,103,1.0
4547,27,1.0
4548,1,1.0
4549,73,1.0
4550,83,1.0
4551,8,1.0
4551,38,1.0
4552,67,1.0
4553,87,1.0
4554,46,1.0
4554,103,1.0
4555,45,1.0
4556,34,1.0
4557,45,1.0
4558,1,1.0
4559,105,1.0
4560,0,1.0
4561,72,1.0
4562,62,1.0
4563,57,1.0
4564,22,1.0
4565,59,1.0
4566,72,1.0
4567,15,1.0
4568,38,1.0
4569,62,1.0
4570,26,1.0
4571,39,1.0
4572,15,1.0
4573,15,1.0
4574,38,1.0
4575,85,1.0
4576,26,1.0
4577,62,1.0
4578,15,1.0
4579,27,1.0
4580,3,1.0
4581,90,1.0
4582,60,1.0
4583,24,1.0
4584,62,1.0
4585,58,1.0
4586,70,1.0
4587,62,1.0
4588,57,1.0
4589,18,1.0
4590,15,1.0
4591,77,1.0
4592,50,1.0
4593,87,1.0
4594,40,1.0
4595,27,1.0
4596,1,1.0
4597,94,1.0
4598,108,1.0
4599,50,1.0
4601,24,1.0
4602,26,1.0
4603,96,1.0
4604,85,1.0
4605,22,1.0
4606,3,1.0
4607,12,1.0
4608,24,1.0
4609,19,1.0
4610,16,1.0
4611,90,1.0
4612,2,1.0
4613,94,1.0
4614,96,1.0
4615,49,1.0
4616,15,1.0
4617,9,1.0
4618,1,1.0
4619,103,1.0
4620,19,1.0
4621,50,1.0
4622,45,1.0
4623,54,1.0
4623,62,1.0
4624,98,1.0
4625,62,1.0
4626,15,1.0
4627,87,1.0
4628,50,1.0
4629,3,1.0
4630,99,1.0
4631,90,1.0
4632,85,1.0
4633,47,1.0
4634,57,1.0
4635,12,1.0
4636,45,1.0
4637,103,1.0
4638,58,1.0
4639,62,1.0
4640,94,1.0
4641,57,1.0
4642,15,1.0
4643,103,1.0
4644,50,1.0
4645,96,1.0
4646,24,1.0
4647,15,1.0
4648,94,1.0
4649,52,1.0
4650,99,1.0
4651,61,1.0
4652,90,1.0
4653,96,1.0
4654,103,1.0
4655,103,1.0
4656,52,1.0
4657,90,1.0
4658,103,1.0
4659,12,1.0
4660,38,1.0
4661,22,1.0
4662,31,1.0
4663,94,1.0
4664,67,1.0
4665,25,1.0
4667,99,1.0
4668,0,1.0
4669,102,1.0
4670,103,1.0
4671,85,1.0
4672,15,1.0
4672,86,1.0
4673,50,1.0
4674,15,1.0
4675,94,1.0
4676,70,1.0
4677,85,1.0
4678,99,1.0
4679,52,1.0
4680,94,1.0
4681,15,1.0
4682,50,1.0
4683,52,1.0
4684,3,1.0
4685,3,1.0
4686,94,1.0
4687,61,1.0
4688,103,1.0
4689,15,1.0
4690,102,1.0
4691,50,1.0
4692,38,1.0
4693,8,1.0
4694,24,1.0
4695,100,1.0
4696,94,1.0
4697,83,1.0
4698,3,1.0
4699,94,1.0
4700,15,1.0
4701,24,1.0
4702,38,1.0
4703,94,1.0
4704,23,1.0
4705,59,1.0
4706,55,1.0
4706,103,1.0
4707,90,1.0
4708,40,1.0
4709,15,1.0
4710,17,1.0
4711,96,1.0
4712,90,1.0
4713,87,1.0
4714,58,1.0
4715,15,1.0
4717,61,1.0
4718,103,1.0
4719,7,1.0
4720,30,1.0
4720,63,1.0
4721,96,1.0
4722,15,1.0
4723,94,1.0
4724,103,1.0
4725,109,1.0
4726,3,1.0
4727,94,1.0
4728,103,1.0
4729,96,1.0
4730,77,1.0
4731,96,1.0
4732,38,1.0
4733,50,1.0
4734,94,1.0
4735,15,1.0
4736,90,1.0
4737,77,1.0
4738,70,1.0
4739,90,1.0
4740,40,1.0
4741,33,1.0
4742,96,1.0
4743,99,1.0
4744,90,1.0
4745,15,1.0
4746,22,1.0
4747,62,1.0
4748,3,1.0
4749,3,1.0
4750,83,1.0
4751,24,1.0
4752,57,1.0
4753,103,1.0
4754,1,1.0
4755,94,1.0
4756,36,1.0
4757,57,1.0
4758,67,1.0
4759,62,1.0
4760,72,1.0
4761,58,1.0
4762,90,1.0
4763,24,1.0
4764,3,1.0
4765,90,1.0
4766,23,1.0
4767,1,1.0
4768,85,1.0
4771,50,1.0
4772,43,1.0
4773,103,1.0
4774,48,1.0
4775,90,1.0
4776,15,1.0
4777,15,1.0
4778,15,1.0
4779,27,1.0
4780,103,1.0
4781,98,1.0
4782,67,1.0
4783,62,1.0
4784,94,1.0
4785,30,1.0
4786,31,1.0
4787,83,1.0
4788,61,1.0
4789,55,1.0
4790,85,1.0
4791,39,1.0
4792,15,1.0
4793,48,1.0
4794,95,1.0
4795,103,1.0
4796,40,1.0
4797,103,1.0
4798,40,1.0
4799,94,1.0
4800,22,1.0
4801,25,1.0
4802,65,1.0
4803,96,1.0
4804,36,1.0
4805,67,1.0
4806,90,1.0
4807,49,1.0
4808,67,1.0
4809,24,1.0
4810,67,1.0
4811,31,1.0
4812,40,1.0
4813,103,1.0
4814,24,1.0
4815,18,1.0
4816,67,1.0
4817,103,1.0
4818,3,1.0
4819,103,1.0
4820,90,1.0
4821,50,1.0
4822,3,1.0
4823,85,1.0
4824,72,1.0
4825,87,1.0
4826,38,1.0
4827,103,1.0
4828,56,1.0
4829,111,1.0
4830,90,1.0
4831,90,1.0
4832,90,1.0
4833,15,1.0
4834,49,1.0
4835,90,1.0
4836,57,1.0
4837,51,1.0
4838,90,1.0
4839,15,1.0
4840,94,1.0
4841,90,1.0
4842,15,1.0
4843,39,1.0
4844,15,1.0
4845,90,1.0
4846,106,1.0
4847,15,1.0
4848,15,1.0
4849,73,1.0
4850,94,1.0
4851,90,1.0
4852,77,1.0
4853,96,1.0
4854,15,1.0
4855,85,1.0
4856,49,1.0
4857,1,1.0
4858,24,1.0
4859,24,1.0
4860,40,1.0
4861,12,1.0
4862,61,1.0
4863,62,1.0
4864,30,1.0
4865,96,1.0
4866,1,1.0
4867,73,1.0
4868,98,1.0
4869,90,1.0
4870,33,1.0
4871,90,1.0
4872,87,1.0
4873,85,1.0
4874,90,1.0
4875,103,1.0
4876,90,1.0
4877,0,1.0
4878,77,1.0
4880,24,1.0
4881,26,1.0
4882,1,1.0
4883,67,1.0
4884,83,1.0
4885,90,1.0
4886,2,1.0
4887,39,1.0
4888,38,1.0
4889,27,1.0
4890,50,1.0
4891,50,1.0
4892,33,1.0
4893,97,1.0
4894,15,1.0
4895,87,1.0
4896,104,1.0
4897,50,1.0
4898,15,1.0
4899,59,1.0
4900,12,1.0
4901,15,1.0
4902,96,1.0
4903,103,1.0
4904,27,1.0
4905,59,1.0
4906,25,1.0
4907,70,1.0
4908,90,1.0
4909,24,1.0
4910,72,1.0
4911,27,1.0
4912,24,1.0
4914,12,1.0
4915,15,1.0
4916,39,1.0
4917,15,1.0
4918,72,1.0
4919,38,1.0
4920,96,1.0
4921,87,1.0
4922,90,1.0
4923,30,1.0
4924,96,1.0
4925,25,1.0
4926,24,1.0
4927,77,1.0
4928,109,1.0
4929,90,1.0
4930,4,1.0
4931,1,1.0
4932,9,1.0
4933,87,1.0
4934,96,1.0
4935,39,1.0
4936,103,1.0
4937,24,1.0
4938,3,1.0
4939,67,1.0
4940,96,1.0
4941,72,1.0
4942,94,1.0
4943,5,1.0
4944,40,1.0
4945,94,1.0
4946,19,1.0
4948,95,1.0
4949,95,1.0
4951,57,1.0
4952,40,1.0
4953,38,1.0
4954,24,1.0
4955,103,1.0
4956,15,1.0
4957,105,1.0
4958,90,1.0
4959,3,1.0
4960,90,1.0
4961,52,1.0
4962,85,1.0
4963,94,1.0
4964,2,1.0
4965,60,1.0
4966,26,1.0
4967,90,1.0
4968,15,1.0
4969,22,1.0
4970,15,1.0
4971,64,1.0
4972,94,1.0
4973,24,1.0
4974,15,1.0
4975,85,1.0
4976,27,1.0
4977,10,1.0
4978,67,1.0
4979,105,1.0
4980,52,1.0
4981,50,1.0
4982,51,1.0
4984,24,1.0
4985,15,1.0
4986,34,1.0
4987,102,1.0
4988,72,1.0
4989,90,1.0
4990,31,1.0
4991,62,1.0
4992,52,1.0
4993,94,1.0
4994,15,1.0
4994,41,1.0
4995,15,1.0
4996,50,1.0
4997,35,1.0
4999,1,1.0
5000,38,1.0
5001,101,1.0
5002,57,1.0
5003,49,1.0
5004,12,1.0
5005,41,1.0
5005,50,1.0
5006,67,1.0
5007,90,1.0
5008,73,1.0
5009,70,1.0
5010,90,1.0
5011,15,1.0
5012,85,1.0
5013,104,1.0
5014,90,1.0
5015,25,1.0
5017,83,1.0
5018,33,1.0
5019,90,1.0
5020,50,1.0
5021,7,1.0
5022,50,1.0
5024,90,1.0
5025,15,1.0
5026,87,1.0
5027,96,1.0
5028,72,1.0
5029,87,1.0
5030,99,1.0
5031,15,1.0
5032,90,1.0
5033,72,1.0
5034,67,1.0
5035,90,1.0
5036,33,1.0
5038,62,1.0
5039,62,1.0
5040,90,1.0
5041,90,1.0
5042,85,1.0
5043,39,1.0
5044,111,1.0
5045,103,1.0
5046,67,1.0
5047,61,1.0
5048,70,1.0
5049,15,1.0
5050,61,1.0
5051,12,1.0
5053,35,1.0
5054,109,1.0
5055,90,1.0
5056,14,1.0
5057,103,1.0
5058,24,1.0
5059,24,1.0
5060,87,1.0
5061,3,1.0
5062,90,1.0
5063,90,1.0
5064,3,1.0
5065,103,1.0
5066,39,1.0
5067,90,1.0
5068,95,1.0
5069,77,1.0
5070,103,1.0
5071,31,1.0
5072,83,1.0
5073,49,1.0
5074,96,1.0
5075,96,1.0
5076,1,1.0
5077,57,1.0
5078,90,1.0
5079,49,1.0
5080,62,1.0
5081,24,1.0
5082,26,1.0
5083,103,1.0
5084,24,1.0
5085,22,1.0
5085,90,1.0
5086,96,1.0
5087,15,1.0
5088,2,1.0
5089,1,1.0
5090,51,1.0
5091,90,1.0
5092,50,1.0
5093,40,1.0
5094,94,1.0
5095,22,1.0
5096,103,1.0
5097,85,1.0
5098,109,1.0
5099,96,1.0
5100,96,1.0
5101,24,1.0
5102,62,1.0
5103,103,1.0
5104,103,1.0
5105,55,1.0
5106,10,1.0
5108,26,1.0
5109,73,1.0
5110,8,1.0
5111,87,1.0
5112,15,1.0
5113,103,1.0
5114,62,1.0
5115,72,1.0
5116,90,1.0
5117,38,1.0
5118,1,1.0
5119,70,1.0
5120,1,1.0
5120,89,1.0
5121,15,1.0
5122,15,1.0
5123,61,1.0
5124,27,1.0
5125,58,1.0
5126,87,1.0
5127,57,1.0
5128,90,1.0
5129,90,1.0
5130,96,1.0
5131,52,1.0
5132,35,1.0
5133,94,1.0
5134,1,1.0
5135,30,1.0
5136,33,1.0
5137,50,1.0
5138,26,1.0
5139,15,1.0
5139,86,1.0
5140,90,1.0
5141,51,1.0
5142,48,1.0
5143,50,1.0
5144,22,1.0
5145,84,1.0
5146,24,1.0
5147,95,1.0
5148,83,1.0
5149,102,1.0
5150,30,1.0
5151,103,1.0
5152,36,1.0
5153,49,1.0
5154,90,1.0
5155,49,1.0
5155,52,1.0
5157,47,1.0
5158,100,1.0
5159,15,1.0
5160,26,1.0
5161,90,1.0
5162,90,1.0
5163,66,1.0
5165,16,1.0
5166,12,1.0
5167,103,1.0
5168,103,1.0
5169,30,1.0
5170,90,1.0
5171,72,1.0
5172,45,1.0
5173,65,1.0
5174,38,1.0
5175,86,1.0
5176,73,1.0
5177,90,1.0
5179,103,1.0
5180,26,1.0
5181,15,1.0
5182,90,1.0
5183,94,1.0
5184,5,1.0
5185,12,1.0
5186,96,1.0
5187,85,1.0
5188,24,1.0
5189,15,1.0
5190,27,1.0
5191,22,1.0
5193,33,1.0
5194,72,1.0
5195,90,1.0
5196,96,1.0
5197,49,1.0
5198,15,1.0
5200,52,1.0
5201,103,1.0
5202,48,1.0
5203,15,1.0
5204,15,1.0
5205,103,1.0
5206,2,1.0
5207,91,1.0
5208,94,1.0
5209,39,1.0
5210,15,1.0
5211,90,1.0
5212,96,1.0
5213,96,1.0
5214,3,1.0
5215,70,1.0
5216,61,1.0
5217,49,1.0
5218,72,1.0
5219,50,1.0
5220,87,1.0
5221,96,1.0
5222,85,1.0
5223,58,1.0
5224,49,1.0
5225,2,1.0
5226,103,1.0
5227,90,1.0
5228,79,1.0
5229,27,1.0
5230,77,1.0
5231,87,1.0
5232,90,1.0
5233,24,1.0
5233,87,1.0
5234,13,1.0
5235,27,1.0
5236,90,1.0
5237,79,1.0
5237,90,1.0
5238,103,1.0
5239,50,1.0
5240,61,1.0
5241,12,1.0
5242,15,1.0
5243,90,1.0
5244,90,1.0
5245,19,1.0
5245,99,1.0
5246,103,1.0
5247,12,1.0
5248,67,1.0
5249,39,1.0
5250,61,1.0
5251,50,1.0
5252,90,1.0
5253,35,1.0
5254,12,1.0
5254,49,1.0
5255,52,1.0
5256,10,1.0
5257,103,1.0
5258,55,1.0
5259,45,1.0
5260,103,1.0
5261,96,1.0
5262,15,1.0
5263,90,1.0
5264,58,1.0
5265,15,1.0
5266,103,1.0
5267,57,1.0
5268,103,1.0
5269,24,1.0
5270,94,1.0
5271,36,1.0
5272,15,1.0
5273,61,1.0
5274,38,1.0
5275,52,1.0
5276,90,1.0
5277,69,1.0
5278,94,1.0
5279,83,1.0
5280,24,1.0
5281,105,1.0
5282,7,1.0
5283,52,1.0
5284,39,1.0
5285,90,1.0
5286,102,1.0
5287,79,1.0
5288,50,1.0
5289,52,1.0
5290,15,1.0
5291,39,1.0
5292,12,1.0
5293,3,1.0
5294,23,1.0
5295,90,1.0
5297,53,1.0
5298,62,1.0
5299,96,1.0
5300,39,1.0
5301,38,1.0
5302,83,1.0
5303,103,1.0
5304,27,1.0
5305,9,1.0
5306,62,1.0
5307,56,1.0
5308,61,1.0
5309,98,1.0
5311,92,1.0
5311,94,1.0
5312,62,1.0
5313,103,1.0
5314,50,1.0
5315,18,1.0
5316,62,1.0
5317,12,1.0
5318,85,1.0
5319,2,1.0
5320,103,1.0
5321,1,1.0
5322,62,1.0
5323,90,1.0
5324,46,1.0
5325,96,1.0
5327,15,1.0
5328,57,1.0
5329,3,1.0
5330,72,1.0
5331,106,1.0
5332,90,1.0
5333,103,1.0
5334,73,1.0
5335,62,1.0
5336,94,1.0
5337,103,1.0
5338,52,1.0
5339,58,1.0
5340,35,1.0
5341,94,1.0
5342,83,1.0
5343,31,1.0
5344,50,1.0
5345,24,1.0
5346,103,1.0
5347,77,1.0
5348,103,1.0
5349,105,1.0
5350,62,1.0
5351,3,1.0
5352,111,1.0
5353,24,1.0
5354,102,1.0
5355,22,1.0
5356,33,1.0
5357,62,1.0
5358,1,1.0
5359,83,1.0
5360,62,1.0
5361,1,1.0
5362,50,1.0
5363,29,1.0
5364,96,1.0
5365,15,1.0
5366,103,1.0
5367,96,1.0
5368,67,1.0
5369,61,1.0
5370,90,1.0
5371,62,1.0
5372,62,1.0
5373,101,1.0
5374,27,1.0
5375,3,1.0
5376,15,1.0
5377,70,1.0
5378,1,1.0
5379,103,1.0
5381,27,1.0
5382,24,1.0
5383,103,1.0
5384,90,1.0
5385,33,1.0
5386,103,1.0
5387,62,1.0
5388,96,1.0
5389,103,1.0
5390,111,1.0
5391,57,1.0
5392,12,1.0
5393,103,1.0
5394,15,1.0
5395,50,1.0
5396,50,1.0
5397,67,1.0
5398,103,1.0
5399,77,1.0
5400,103,1.0
5401,92,1.0
5402,27,1.0
5403,61,1.0
5404,89,1.0
5405,47,1.0
5406,49,1.0
5407,90,1.0
5408,15,1.0
5409,67,1.0
5411,94,1.0
5412,3,1.0
5413,33,1.0
5414,12,1.0
5415,15,1.0
5416,3,1.0
5417,24,1.0
5419,40,1.0
5420,39,1.0
5421,30,1.0
5422,104,1.0
5423,25,1.0
5424,8,1.0
5425,72,1.0
5426,90,1.0
5427,90,1.0
5428,73,1.0
5429,22,1.0
5430,49,1.0
5431,49,1.0
5432,12,1.0
5433,22,1.0
5434,77,1.0
5435,103,1.0
5436,94,1.0
5437,5,1.0
5438,67,1.0
5439,90,1.0
5440,63,1.0
5441,31,1.0
5442,38,1.0
5443,15,1.0
5444,105,1.0
5445,15,1.0
5446,33,1.0
5447,33,1.0
5448,90,1.0
5449,50,1.0
5450,19,1.0
5451,90,1.0
5452,67,1.0
5453,90,1.0
5454,58,1.0
5455,109,1.0
5456,105,1.0
5457,15,1.0
5458,83,1.0
5459,90,1.0
5460,12,1.0
5461,49,1.0
5462,3,1.0
5463,96,1.0
5464,77,1.0
5465,25,1.0
5466,103,1.0
5467,94,1.0
5468,58,1.0
5469,105,1.0
5470,49,1.0
5471,67,1.0
5472,3,1.0
5473,94,1.0
5474,39,1.0
5475,103,1.0
5476,103,1.0
5477,105,1.0
5478,23,1.0
5479,103,1.0
5480,59,1.0
5481,80,1.0
5482,72,1.0
5483,61,1.0
5484,103,1.0
5485,27,1.0
5486,103,1.0
5487,1,1.0
5488,103,1.0
5489,103,1.0
5490,15,1.0
5491,59,1.0
5492,10,1.0
5493,52,1.0
5494,90,1.0
5495,90,1.0
5496,31,1.0
5497,73,1.0
5498,15,1.0
5499,86,1.0
5500,60,1.0
5500,98,1.0
5501,15,1.0
5502,26,1.0
5503,15,1.0
5504,103,1.0
5505,103,1.0
5507,90,1.0
5508,90,1.0
5509,109,1.0
5510,94,1.0
5511,48,1.0
5512,3,1.0
5513,59,1.0
5514,90,1.0
5516,50,1.0
5517,77,1.0
5518,94,1.0
5519,45,1.0
5520,85,1.0
5521,67,1.0
5522,87,1.0
5523,94,1.0
5524,24,1.0
5525,22,1.0
5526,33,1.0
5527,2,1.0
5529,38,1.0
5529,105,1.0
5530,61,1.0
5531,35,1.0
5532,90,1.0
5533,1,1.0
5534,94,1.0
5535,1,1.0
5536,22,1.0
5537,73,1.0
5538,105,1.0
5539,95,1.0
5540,80,1.0
5541,103,1.0
5542,50,1.0
5543,95,1.0
5544,103,1.0
5545,61,1.0
5546,103,1.0
5547,95,1.0
5548,71,1.0
5549,15,1.0
5550,3,1.0
5551,103,1.0
5552,22,1.0
5553,15,1.0
5554,90,1.0
5555,90,1.0
5556,31,1.0
5557,99,1.0
5558,27,1.0
5559,73,1.0
5560,33,1.0
5561,90,1.0
5562,90,1.0
5563,72,1.0
5564,15,1.0
5565,1,1.0
5566,90,1.0
5567,24,1.0
5568,90,1.0
5569,79,1.0
5570,15,1.0
5571,19,1.0
5572,23,1.0
5572,61,1.0
5573,3,1.0
5574,22,1.0
5575,12,1.0
5576,65,1.0
5577,77,1.0
5578,59,1.0
5579,50,1.0
5579,67,1.0
5580,61,1.0
5581,94,1.0
5582,57,1.0
5583,85,1.0
5584,47,1.0
5584,78,1.0
5585,30,1.0
5586,3,1.0
5587,65,1.0
5588,62,1.0
5589,62,1.0
5590,15,1.0
5591,3,1.0
5592,90,1.0
5593,105,1.0
5594,45,1.0
5595,102,1.0
5596,77,1.0
5597,87,1.0
5598,1,1.0
5599,9,1.0
5600,22,1.0
5601,72,1.0
5602,103,1.0
5603,77,1.0
5604,50,1.0
5605,96,1.0
5606,27,1.0
5607,62,1.0
5608,27,1.0
5609,50,1.0
5610,103,1.0
5612,94,1.0
5613,94,1.0
5614,15,1.0
5615,103,1.0
5616,94,1.0
5617,94,1.0
5618,15,1.0
5619,103,1.0
5620,77,1.0
5621,23,1.0
5622,15,1.0
5623,15,1.0
5625,72,1.0
